customer_id,first_name,last_name,gender,date_of_birth,email,phone_number,city,state,region,postal_code,join_date,membership_tier,acquisition_channel,preferred_channel,customer_status,loyalty_points,annual_income,household_size
767,Tristan,Shetty,Male,1966-09-29,tristan.shetty431@gmail.com,01449922074,Delhi,Delhi,North,394550,2025-08-07,Bronze,Email,Online,Active,288,228616,4
768,Eshana,Mangal,Female,1984-03-09,eshana.mangal161@gmail.com,06384448998,Chennai,Tamil Nadu,South,825108,2025-06-07,Gold,App Install,Both,Active,2945,2155048,2
769,Pranit,Chatterjee,Male,1988-01-28,pranit.chatterjee567@gmail.com,8480528566,Kolkata,West Bengal,East,510986,2024-12-30,Gold,Organic Search,Online,Active,5920,2375250,1
770,Udyati,Gupta,Female,2000-01-05,udyati.gupta939@gmail.com,02957399493,Jaipur,Rajasthan,North,200004,2021-07-19,Gold,Email,Both,Active,3553,1966046,6
771,Advik,Bala,Male,1995-04-19,advik.bala374@gmail.com,00695005296,Pune,Maharashtra,West,271281,2026-03-23,Bronze,Google Ads,Both,Active,460,1786127,7
772,Kabir,Varma,Male,1976-11-15,kabir.varma595@gmail.com,+917203876249,Ahmedabad,Gujarat,West,335630,2023-12-12,Silver,Meta Ads,Online,Active,963,802794,5
773,Triveni,Suri,Female,1993-08-16,triveni.suri201@gmail.com,03398365478,Ahmedabad,Gujarat,West,528040,2024-09-21,Bronze,Referral,Both,Active,306,1710444,2
774,Faqid,Nori,Male,1976-01-05,faqid.nori239@gmail.com,+916923966670,Chennai,Tamil Nadu,South,647528,2023-12-01,Silver,App Install,Both,Inactive,801,1992107,5
775,Kamala,Parmer,Female,1986-09-05,kamala.parmer896@gmail.com,01876278155,Pune,Maharashtra,West,034198,2023-06-28,Silver,Google Ads,Both,Active,1136,794287,2
776,Janya,Buch,Female,2006-06-18,janya.buch529@gmail.com,+912206799627,Lucknow,Uttar Pradesh,North,920179,2022-02-26,Bronze,Meta Ads,Both,Active,372,1702606,1
777,Sai,Kurian,Female,1990-07-27,sai.kurian997@gmail.com,+915243171890,Hyderabad,Telangana,South,255197,2024-03-12,Silver,Google Ads,Store,Active,1107,1929939,1
778,Triya,Chaudhuri,Female,2003-04-03,triya.chaudhuri368@gmail.com,05205019091,Mumbai,Maharashtra,West,450485,2021-10-20,Silver,App Install,Online,Active,1458,1413540,4
779,Gautami,Kari,Female,1957-01-07,gautami.kari770@gmail.com,8029484771,Delhi,Delhi,North,176924,2025-06-03,Gold,Organic Search,Store,Inactive,3445,1283506,3
780,Sudiksha,Nigam,Female,1958-04-22,sudiksha.nigam121@gmail.com,02728038921,Lucknow,Uttar Pradesh,North,651749,2025-10-26,Gold,Email,Online,Active,4845,241213,4
781,Widisha,Rastogi,Female,1992-06-21,widisha.rastogi123@gmail.com,2087187659,Delhi,Delhi,North,373272,2024-01-12,Bronze,Meta Ads,Online,Inactive,328,982101,1
782,Nidhi,Vala,Female,1970-03-21,nidhi.vala457@gmail.com,1483383296,Bengaluru,Karnataka,South,615675,2023-04-23,Bronze,App Install,Both,Active,223,1856635,7
783,Advaith,Mall,Male,2006-07-21,advaith.mall358@gmail.com,0277306005,Ahmedabad,Gujarat,West,081322,2022-01-14,Bronze,Google Ads,Store,Active,211,2146727,6
784,Girish,Sood,Male,1971-06-10,girish.sood747@gmail.com,08742950872,Kolkata,West Bengal,East,046757,2021-08-22,Bronze,Organic Search,Both,Active,452,1629866,6
785,Kashish,Ramakrishnan,Female,1982-10-10,kashish.ramakrishnan654@gmail.com,2156098039,Pune,Maharashtra,West,468933,2026-02-21,Silver,Referral,Store,Inactive,1167,2389285,7
786,Ikshita,Solanki,Female,1984-04-25,ikshita.solanki362@gmail.com,+915130413075,Mumbai,Maharashtra,West,797154,2026-01-19,Gold,Email,Both,Active,4805,642246,7
787,Abha,Khanna,Female,1996-02-02,abha.khanna885@gmail.com,1543528873,Chennai,Tamil Nadu,South,168189,2025-12-09,Bronze,Google Ads,Store,Active,161,1542871,1
788,Chasmum,Yogi,Female,1995-05-20,chasmum.yogi323@gmail.com,1345723256,Hyderabad,Telangana,South,549636,2022-07-30,Silver,Email,Store,Inactive,601,1513892,1
789,Daniel,Sane,Male,2001-12-29,daniel.sane923@gmail.com,06365113468,Bengaluru,Karnataka,South,353129,2022-03-14,Bronze,Organic Search,Store,Active,464,2234908,2
790,Tristan,Setty,Male,1972-07-11,tristan.setty691@gmail.com,7098818412,Jaipur,Rajasthan,North,303568,2023-08-22,Gold,App Install,Online,Active,3711,1848747,6
791,Vasudha,Sood,Female,1957-04-08,vasudha.sood370@gmail.com,8558883306,Bengaluru,Karnataka,South,895813,2023-11-14,Gold,Google Ads,Store,Active,3437,1838918,4
792,Max,Khatri,Male,1997-03-07,max.khatri739@gmail.com,2758851879,Lucknow,Uttar Pradesh,North,040188,2023-10-19,Bronze,Google Ads,Both,Active,54,2361224,5
793,Utkarsh,Dhaliwal,Male,1970-10-30,utkarsh.dhaliwal529@gmail.com,05100461577,Ahmedabad,Gujarat,West,212683,2025-08-25,Silver,Meta Ads,Both,Inactive,1277,819129,7
794,Chatresh,Lalla,Male,2000-12-03,chatresh.lalla716@gmail.com,+915331900165,Delhi,Delhi,North,527359,2022-01-01,Silver,Google Ads,Both,Active,734,630811,6
795,Odika,Sachdev,Female,1981-09-05,odika.sachdev226@gmail.com,00051450751,Jaipur,Rajasthan,North,009390,2024-03-13,Bronze,Meta Ads,Store,Active,144,2022086,2
796,Hamsini,Mani,Female,1981-12-06,hamsini.mani987@gmail.com,3343542345,Mumbai,Maharashtra,West,966397,2025-05-31,Silver,Meta Ads,Store,Active,1695,1088682,4
797,Radha,Mani,Female,2007-09-16,radha.mani703@gmail.com,9236652763,Lucknow,Uttar Pradesh,North,220993,2021-09-12,Bronze,Organic Search,Store,Active,313,1905269,1
798,Ryan,Wable,Male,2001-11-17,ryan.wable959@gmail.com,4589994194,Ahmedabad,Gujarat,West,387826,2023-03-29,Silver,Google Ads,Store,Active,507,209558,3
799,Dipta,Mangat,Female,1989-03-02,dipta.mangat288@gmail.com,1875630126,Lucknow,Uttar Pradesh,North,755033,2023-12-06,Gold,Meta Ads,Store,Active,2599,2255010,6
800,Hiral,Raval,Female,1958-02-22,hiral.raval659@gmail.com,+917736624161,Chennai,Tamil Nadu,South,348683,2022-06-04,Bronze,Google Ads,Store,Active,361,270203,5
801,Wyatt,Walla,Male,1981-04-24,wyatt.walla329@gmail.com,8795170820,Chennai,Tamil Nadu,South,108663,2024-11-02,Bronze,App Install,Both,Active,291,1558946,4
802,Tanay,Comar,Male,2005-01-29,tanay.comar683@gmail.com,07832891036,Chennai,Tamil Nadu,South,998099,2026-05-12,Bronze,Email,Store,Active,386,2290689,3
803,Yashodhara,Thakkar,Female,1995-07-28,yashodhara.thakkar197@gmail.com,05223206303,Delhi,Delhi,North,650335,2025-05-18,Gold,Meta Ads,Both,Active,4335,2219740,1
804,Bishakha,Contractor,Female,2002-03-31,bishakha.contractor116@gmail.com,9497925466,Kolkata,West Bengal,East,129733,2024-05-26,Bronze,Email,Store,Active,390,261893,6
805,Siddharth,Choudhury,Male,1964-08-15,siddharth.choudhury915@gmail.com,+910126180437,Jaipur,Rajasthan,North,683648,2024-06-23,Bronze,Meta Ads,Online,Active,270,2438226,2
806,Fitan,Srinivasan,Male,1972-07-08,fitan.srinivasan590@gmail.com,2439496007,Delhi,Delhi,North,863693,2024-03-29,Silver,Email,Store,Active,724,1883560,2
807,Shaurya,Shere,Male,1993-01-22,shaurya.shere770@gmail.com,+913176473165,Chennai,Tamil Nadu,South,327347,2023-03-15,Silver,Email,Store,Active,1011,1522548,6
808,Nisha,Prasad,Female,1986-01-27,nisha.prasad936@gmail.com,01947652479,Bengaluru,Karnataka,South,560161,2021-10-10,Bronze,Meta Ads,Store,Active,196,410400,6
809,Ekantika,Sehgal,Female,1999-12-10,ekantika.sehgal122@gmail.com,6062826517,Hyderabad,Telangana,South,010184,2022-10-06,Bronze,Referral,Online,Active,227,419526,1
810,Nirja,Rege,Female,1984-06-05,nirja.rege663@gmail.com,01957476779,Mumbai,Maharashtra,West,849862,2021-11-25,Bronze,Email,Both,Active,407,2104218,6
811,Kalpit,Brahmbhatt,Male,1959-01-31,kalpit.brahmbhatt825@gmail.com,02071300107,Hyderabad,Telangana,South,222207,2025-07-20,Silver,Meta Ads,Both,Active,878,1878828,4
812,Abha,Mohanty,Female,1967-09-09,abha.mohanty189@gmail.com,04445785052,Delhi,Delhi,North,646581,2021-08-19,Gold,Meta Ads,Both,Active,4815,461180,7
813,Irya,Thaker,Female,1963-10-23,irya.thaker230@gmail.com,+915888809182,Kolkata,West Bengal,East,325144,2024-05-18,Bronze,Referral,Online,Active,425,2016543,3
814,Sara,Mitter,Female,1956-05-15,sara.mitter724@gmail.com,02741315678,Lucknow,Uttar Pradesh,North,876809,2021-11-14,Silver,Email,Both,Active,1986,1910859,2
815,Manan,Chandra,Male,1981-08-21,manan.chandra114@gmail.com,+915971416722,Ahmedabad,Gujarat,West,923596,2023-11-19,Bronze,Google Ads,Store,Active,129,239023,7
816,Lekha,Mandal,Female,2002-07-08,lekha.mandal776@gmail.com,+915991745228,Ahmedabad,Gujarat,West,651283,2022-06-24,Bronze,Google Ads,Store,Active,447,1950454,7
817,Januja,Kar,Female,1995-10-08,januja.kar407@gmail.com,07868218801,Ahmedabad,Gujarat,West,196798,2024-08-17,Silver,Organic Search,Online,Active,1060,1684600,3
818,Yashawini,Prakash,Female,1991-08-10,yashawini.prakash135@gmail.com,+918010690219,Chennai,Tamil Nadu,South,648563,2021-07-28,Bronze,Google Ads,Online,Active,212,948560,4
819,Abeer,Pradhan,Male,2008-03-02,abeer.pradhan250@gmail.com,05649830570,Mumbai,Maharashtra,West,483617,2026-02-11,Bronze,Referral,Online,Active,496,2112120,1
820,Ishita,Brar,Female,1960-10-23,ishita.brar336@gmail.com,6087740957,Delhi,Delhi,North,960050,2022-09-12,Bronze,Organic Search,Both,Active,421,1514544,3
821,Nachiket,Gill,Male,1988-02-16,nachiket.gill231@gmail.com,6533916462,Chennai,Tamil Nadu,South,902027,2026-06-12,Bronze,Referral,Store,Inactive,204,2084978,7
822,Vidhi,Joshi,Female,1987-01-12,vidhi.joshi533@gmail.com,+919831796327,Delhi,Delhi,North,476420,2023-05-26,Gold,Organic Search,Store,Active,4624,2033957,7
823,Devansh,Ahuja,Male,1959-08-30,devansh.ahuja331@gmail.com,+912158043773,Bengaluru,Karnataka,South,391968,2026-03-08,Gold,Organic Search,Online,Active,5580,1710700,4
824,Kiaan,Mody,Male,1985-06-07,kiaan.mody342@gmail.com,+916538445206,Bengaluru,Karnataka,South,724910,2025-02-20,Bronze,Email,Store,Active,303,1594908,3
825,Charvi,Comar,Female,1978-09-10,charvi.comar590@gmail.com,+911967091869,Kolkata,West Bengal,East,845376,2023-08-18,Bronze,Email,Store,Active,292,1636504,5
826,Hiral,Boase,Female,2008-06-17,hiral.boase406@gmail.com,+911010279036,Pune,Maharashtra,West,056098,2026-05-11,Silver,App Install,Online,Active,1804,451150,6
827,Madhavi,Shroff,Female,1996-03-28,madhavi.shroff665@gmail.com,08740294118,Mumbai,Maharashtra,West,295981,2024-03-12,Gold,Google Ads,Store,Active,5282,1633329,6
828,Manya,Krishnamurthy,Female,1981-05-21,manya.krishnamurthy555@gmail.com,+918735541199,Pune,Maharashtra,West,752438,2023-11-20,Bronze,Meta Ads,Both,Active,375,1976637,6
829,Ladli,Ahuja,Female,1965-08-18,ladli.ahuja705@gmail.com,4494945713,Ahmedabad,Gujarat,West,138709,2021-10-11,Silver,Referral,Online,Active,1741,365883,2
830,Jackson,Nadkarni,Male,1988-09-26,jackson.nadkarni913@gmail.com,7812115758,Pune,Maharashtra,West,762136,2025-03-12,Silver,Google Ads,Both,Active,1670,1934500,3
831,Chandani,Dugal,Female,1987-09-04,chandani.dugal586@gmail.com,03273657197,Hyderabad,Telangana,South,493879,2022-10-15,Bronze,Organic Search,Store,Active,225,1300810,2
832,Damini,Misra,Female,1970-11-10,damini.misra593@gmail.com,9422388007,Jaipur,Rajasthan,North,195002,2025-10-22,Silver,Google Ads,Both,Active,1440,2218714,7
833,Dayamai,Mahajan,Female,1970-09-29,dayamai.mahajan772@gmail.com,3886993123,Jaipur,Rajasthan,North,652719,2024-09-08,Silver,Referral,Both,Inactive,1456,367189,6
834,Dhruv,Bajaj,Male,1970-04-29,dhruv.bajaj258@gmail.com,0673133834,Delhi,Delhi,North,625762,2022-05-01,Bronze,Referral,Store,Inactive,380,237859,2
835,Harini,Tara,Female,1985-02-04,harini.tara952@gmail.com,06781508986,Chennai,Tamil Nadu,South,594003,2022-11-26,Bronze,App Install,Online,Active,86,612562,1
836,Kritika,Minhas,Female,1979-02-02,kritika.minhas318@gmail.com,+915615849148,Kolkata,West Bengal,East,933456,2024-10-09,Silver,Google Ads,Both,Active,1164,1902122,7
837,Deepa,Borah,Female,1992-11-27,deepa.borah404@gmail.com,08340364802,Hyderabad,Telangana,South,136552,2024-01-13,Silver,Google Ads,Store,Active,751,1518898,7
838,Wriddhish,Gill,Male,1969-01-24,wriddhish.gill420@gmail.com,+919501957113,Pune,Maharashtra,West,318119,2023-11-06,Gold,App Install,Both,Active,2886,316728,2
839,Hemal,Char,Female,1969-07-16,hemal.char552@gmail.com,+912944669101,Ahmedabad,Gujarat,West,745598,2022-03-03,Silver,Referral,Online,Active,1972,253702,5
840,Nidhi,Murty,Female,2006-09-17,nidhi.murty307@gmail.com,01045027330,Pune,Maharashtra,West,031850,2022-11-16,Silver,Organic Search,Online,Active,887,440337,5
841,Omisha,Peri,Female,1981-06-19,omisha.peri827@gmail.com,6709033567,Pune,Maharashtra,West,791884,2024-11-17,Bronze,App Install,Store,Active,483,678363,7
842,Darsh,Andra,Male,1960-02-15,darsh.andra633@gmail.com,04262086638,Pune,Maharashtra,West,073461,2025-01-27,Silver,Organic Search,Store,Active,1366,1593943,1
843,Abhimanyu,Chadha,Male,1958-01-17,abhimanyu.chadha211@gmail.com,5662607762,Bengaluru,Karnataka,South,670173,2023-12-26,Bronze,App Install,Store,Active,280,1228310,2
844,Kamala,Batra,Female,1997-02-25,kamala.batra702@gmail.com,2721026429,Delhi,Delhi,North,037169,2022-03-08,Bronze,Referral,Online,Active,460,1716096,2
845,Sai,De,Male,1985-09-18,sai.de273@gmail.com,9465751784,Mumbai,Maharashtra,West,349888,2024-05-05,Bronze,Meta Ads,Store,Active,396,1569939,1
846,Advay,Pall,Male,2003-02-02,advay.pall767@gmail.com,06827501803,Mumbai,Maharashtra,West,614354,2023-11-30,Silver,Google Ads,Online,Active,1598,1687201,4
847,Nandini,Naidu,Female,2000-12-27,nandini.naidu725@gmail.com,+918008123154,Kolkata,West Bengal,East,027428,2022-07-21,Gold,Referral,Both,Active,2554,362639,1
848,Mekhala,Bhakta,Female,1960-05-27,mekhala.bhakta143@gmail.com,5398537015,Ahmedabad,Gujarat,West,009869,2024-09-11,Bronze,Google Ads,Online,Active,218,2052888,6
849,Ridhi,Johal,Female,1979-04-17,ridhi.johal849@gmail.com,02633704657,Kolkata,West Bengal,East,513358,2025-04-15,Bronze,App Install,Both,Active,182,2111567,5
850,Gaurang,Wable,Male,2000-12-06,gaurang.wable326@gmail.com,+915726379655,Lucknow,Uttar Pradesh,North,244032,2026-02-21,Bronze,Email,Online,Active,167,1168431,4
851,Chandresh,Doshi,Male,1965-10-30,chandresh.doshi273@gmail.com,+910745826319,Mumbai,Maharashtra,West,797012,2024-11-30,Platinum,Meta Ads,Online,Active,9377,2448297,3
852,Rachana,Grover,Female,1994-03-06,rachana.grover528@gmail.com,2232744095,Pune,Maharashtra,West,576672,2022-09-10,Gold,Referral,Both,Active,5566,2467318,1
853,Warinder,Dara,Male,1971-07-14,warinder.dara403@gmail.com,5150608474,Pune,Maharashtra,West,004896,2024-06-29,Silver,Email,Both,Active,554,1798621,6
854,Unnati,Banik,Female,1980-11-08,unnati.banik974@gmail.com,8266209114,Lucknow,Uttar Pradesh,North,412446,2025-09-21,Silver,Email,Store,Active,1833,1318392,5
855,Ranveer,Sibal,Male,2004-02-23,ranveer.sibal962@gmail.com,06842836207,Lucknow,Uttar Pradesh,North,107106,2022-07-11,Silver,Meta Ads,Online,Active,526,520548,3
856,Avni,Minhas,Female,1982-08-11,avni.minhas520@gmail.com,03839583556,Jaipur,Rajasthan,North,939542,2022-11-25,Bronze,App Install,Online,Active,150,1905553,2
857,Dev,Oak,Male,1998-08-26,dev.oak116@gmail.com,+917728198270,Hyderabad,Telangana,South,782474,2024-02-25,Bronze,Referral,Online,Active,478,1697600,5
858,Pallavi,Solanki,Female,1978-05-10,pallavi.solanki644@gmail.com,02015348873,Lucknow,Uttar Pradesh,North,504821,2023-06-20,Bronze,Email,Both,Active,152,2053594,3
859,Parth,Ghosh,Male,1989-12-06,parth.ghosh528@gmail.com,+914678068369,Lucknow,Uttar Pradesh,North,116795,2023-12-22,Silver,Email,Store,Active,966,595384,5
860,Jhalak,Chauhan,Female,1990-07-15,jhalak.chauhan745@gmail.com,+919477175111,Ahmedabad,Gujarat,West,786925,2023-11-18,Bronze,App Install,Online,Active,168,1743447,3
861,Eta,Toor,Female,1984-05-04,eta.toor623@gmail.com,09646895564,Kolkata,West Bengal,East,158747,2023-02-03,Gold,Referral,Online,Active,3361,1755678,6
862,Leela,Dua,Female,1975-03-19,leela.dua670@gmail.com,7170854457,Chennai,Tamil Nadu,South,766121,2023-12-04,Gold,Google Ads,Store,Active,3765,1791750,6
863,Leela,Gaba,Female,1968-12-28,leela.gaba617@gmail.com,07466874690,Kolkata,West Bengal,East,210505,2026-07-01,Silver,Google Ads,Both,Active,1561,1742399,4
864,Lipika,Acharya,Female,1994-04-07,lipika.acharya334@gmail.com,7274951163,Chennai,Tamil Nadu,South,501813,2026-04-17,Bronze,App Install,Store,Active,498,2272427,1
865,Yachana,Dass,Female,1985-07-26,yachana.dass888@gmail.com,1232566661,Kolkata,West Bengal,East,587631,2023-11-06,Bronze,Meta Ads,Both,Active,0,1072781,6
866,Patrick,Anne,Male,2007-10-02,patrick.anne895@gmail.com,07650878983,Delhi,Delhi,North,809326,2021-12-20,Bronze,Email,Store,Active,228,1815505,6
867,Kritika,Krishnamurthy,Female,1955-08-21,kritika.krishnamurthy643@gmail.com,4801167720,Delhi,Delhi,North,078855,2025-05-29,Bronze,Email,Both,Active,215,922779,5
868,Maanav,Prabhu,Male,1957-10-02,maanav.prabhu788@gmail.com,2150850445,Bengaluru,Karnataka,South,351681,2025-12-22,Gold,Google Ads,Both,Active,3783,1102240,5
869,Kashvi,Mishra,Female,1977-09-02,kashvi.mishra604@gmail.com,+918352306934,Bengaluru,Karnataka,South,001986,2025-02-10,Bronze,App Install,Store,Active,149,1766667,7
870,Chandran,Bhatia,Male,1957-10-11,chandran.bhatia742@gmail.com,1551924698,Hyderabad,Telangana,South,053574,2025-01-28,Silver,Organic Search,Store,Active,778,2260364,4
871,Gagan,Muni,Male,1965-12-01,gagan.muni405@gmail.com,7239518389,Lucknow,Uttar Pradesh,North,433402,2022-08-02,Silver,Google Ads,Store,Active,1951,863833,1
872,Yochana,Doshi,Female,2000-10-30,yochana.doshi234@gmail.com,+914191784393,Mumbai,Maharashtra,West,642815,2023-11-15,Bronze,Organic Search,Online,Active,334,1999259,4
873,Dalaja,Bajwa,Female,1958-08-13,dalaja.bajwa967@gmail.com,1849342522,Ahmedabad,Gujarat,West,774709,2022-06-10,Bronze,Google Ads,Both,Active,386,937157,3
874,Veda,Chawla,Female,2008-07-06,veda.chawla135@gmail.com,08923344834,Bengaluru,Karnataka,South,558405,2026-04-19,Silver,Google Ads,Store,Active,817,1120670,3
875,Eta,Agate,Female,1980-04-16,eta.agate469@gmail.com,9417051565,Delhi,Delhi,North,269815,2022-01-25,Silver,Email,Store,Active,1486,1988192,7
876,Adweta,Rai,Female,1974-04-03,adweta.rai226@gmail.com,01434295370,Jaipur,Rajasthan,North,512354,2025-02-12,Bronze,Referral,Store,Inactive,393,1757311,1
877,Vanya,Kant,Female,1977-01-13,vanya.kant705@gmail.com,2008109319,Pune,Maharashtra,West,998538,2024-05-18,Bronze,Referral,Store,Active,43,2259475,4
878,Neelima,Chakrabarti,Female,1968-08-06,neelima.chakrabarti466@gmail.com,+919064164837,Chennai,Tamil Nadu,South,992557,2024-11-17,Silver,App Install,Online,Active,1898,294759,5
879,Veda,Sagar,Female,1961-08-26,veda.sagar625@gmail.com,+919184612030,Hyderabad,Telangana,South,822034,2023-08-05,Silver,Email,Both,Active,1792,1512213,6
880,Sanaya,Shah,Female,1969-05-19,sanaya.shah227@gmail.com,02140780253,Lucknow,Uttar Pradesh,North,572552,2024-06-08,Gold,Google Ads,Both,Inactive,2337,2223321,4
881,Tamanna,Walla,Female,2001-04-23,tamanna.walla539@gmail.com,+913751739956,Hyderabad,Telangana,South,817194,2023-02-27,Platinum,Meta Ads,Store,Active,6381,1066662,6
882,Hemal,Solanki,Female,1956-05-03,hemal.solanki680@gmail.com,+913850704390,Bengaluru,Karnataka,South,692974,2024-03-15,Bronze,Referral,Both,Active,482,1874832,1
883,Warhi,Aurora,Female,2003-08-27,warhi.aurora289@gmail.com,+919399188290,Mumbai,Maharashtra,West,493523,2026-06-10,Silver,Google Ads,Online,Active,1784,1087519,4
884,Henry,Konda,Male,1993-01-05,henry.konda807@gmail.com,+919857254585,Hyderabad,Telangana,South,422594,2026-06-30,Bronze,Email,Online,Active,346,1779004,2
885,Alka,Panchal,Female,1986-10-25,alka.panchal164@gmail.com,7720480551,Kolkata,West Bengal,East,269101,2025-02-19,Bronze,App Install,Both,Active,298,475546,1
886,Mekhala,Batta,Female,1961-04-01,mekhala.batta693@gmail.com,+915524761593,Lucknow,Uttar Pradesh,North,368429,2023-09-22,Bronze,Organic Search,Store,Inactive,273,823289,2
887,Anita,Lall,Female,2001-11-01,anita.lall981@gmail.com,4629129238,Lucknow,Uttar Pradesh,North,882692,2024-12-30,Bronze,Referral,Online,Active,226,1106941,2
888,Krishna,Shankar,Female,1990-06-13,krishna.shankar488@gmail.com,+910171982025,Ahmedabad,Gujarat,West,360011,2023-05-10,Silver,Referral,Store,Active,1518,2426192,2
889,Varenya,Madan,Female,1999-08-05,varenya.madan417@gmail.com,9119421731,Bengaluru,Karnataka,South,518369,2022-07-18,Bronze,Meta Ads,Store,Active,76,2094214,3
890,Rudra,Guha,Male,1966-03-22,rudra.guha534@gmail.com,0843613263,Lucknow,Uttar Pradesh,North,441148,2023-12-08,Bronze,Google Ads,Both,Active,38,1504345,3
891,Lohit,Sarkar,Male,1960-11-24,lohit.sarkar325@gmail.com,+915670224853,Pune,Maharashtra,West,226714,2022-01-25,Bronze,App Install,Both,Active,435,1134757,7
892,Max,Nagy,Male,1988-01-25,max.nagy841@gmail.com,3410044308,Chennai,Tamil Nadu,South,742306,2024-05-30,Silver,Organic Search,Store,Inactive,1288,2216859,3
893,Ganga,Sodhi,Female,1992-07-25,ganga.sodhi968@gmail.com,09052641934,Ahmedabad,Gujarat,West,530249,2023-11-22,Silver,Email,Store,Inactive,811,2160488,5
894,Ekbal,Loke,Male,1960-07-15,ekbal.loke292@gmail.com,02435371647,Mumbai,Maharashtra,West,308103,2025-05-26,Silver,Google Ads,Both,Active,1987,558196,2
895,Yagnesh,Nagarajan,Male,1960-09-25,yagnesh.nagarajan196@gmail.com,01683867268,Delhi,Delhi,North,366252,2023-04-29,Silver,Email,Store,Active,1507,1730594,6
896,Liam,Chakraborty,Male,1997-08-20,liam.chakraborty991@gmail.com,+916178068276,Chennai,Tamil Nadu,South,158892,2022-11-19,Bronze,Google Ads,Both,Active,123,1435883,2
